1,,,,1976,29245,1016,84,368,8,20,465,10,RB,RB,RB,,,
3,,,,1524,38305,698,62,389,18,,,,RB,RB,RB,,,
4,,,,2650,16200,648,129,327,19,,,,RB,RB,RB,,,
5,,,,2839,34188,1865,67,347,13,,,,RB,RB,RB,,,
6,,,,2263,24811,654,29,910,10,,,,RB,RB,RB,,,
7,,,,1354,16078,518,47,815,6,,,,RB,RB,RB,,,
8,,,,891,16474,240,23,836,5,,,,RB,RB,RB,,,
9,,,,1767,24422,109,74,326,3,,,,RB,RB,RB,,,
10,,,,1267,23786,348,41,141,5,,,,RB,RB,RB,,,
11,,,,2381,28163,560,93,327,5,,,,LF,LF,LF,,,
12,,,,2725,18308,776,91,243,6,,,,RB,RB,RB,,,
13,,,,1558,33947,319,52,325,4,,,,RB,RB,RB,,,
14,,,,1045,2697,180,35,115,1,,,,RB,RB,RB,,,
15,,,,2336,23101,729,106,492,10,,,,RB,RB,RB,,,
16,,,,1606,20291,621,59,241,2,,,,RB,RB,RB,,,
17,,,,2050,56237,759,64,541,9,,,,LM,LM,LM,,,
18,,,,3291,28822,757,140,350,7,,,,RB,RB,RB,,,
19,,,,2136,32061,379,66,246,8,,,,RB,RB,RB,,,
20,,,,2184,57533,684,94,363,7,,,,RB,RB,RB,,,
21,,,,2457,32471,1071,101,381,5,,,,RB,RB,RB,,,
22,,,,1540,25722,269,56,300,4,,,,RB,RB,RB,,,
23,,,,1582,34371,1078,40,418,9,,,,RB,RB,RB,,,
24,,,,1471,18953,310,32,268,4,,,,RB,RB,RB,,,
25,,,,1494,28446,300,62,316,3,,,,RB,RB,RB,,,
26,,,,1592,39725,627,31,1034,8,,,,RB,RB,RB,,,
27,,,,1890,52976,1104,52,411,6,,,,RB,RB,RB,,,
28,,,,2498,30974,753,137,453,4,,,,RB,RB,RB,,,
29,,,,1431,24732,383,85,361,2,,,,RB,RB,RB,,,
30,,,,2189,735,269,88,405,9,,,,RB,RB,RB,,,
31,,,,3060,30636,814,85,235,7,,,,RB,RM,RB,,,
32,,,,2392,67198,1413,83,950,13,,,,RB,RB,RB,,,
33,,,,4497,60634,414,137,640,2,,,,RB,YRB,RB,,,
34,,,,4158,86345,939,140,580,14,,,,RB,RB,RB,,,
35,,,,2193,29518,818,52,378,11,,,,ORB,RB,RB,,,
36,,,,4132,43715,564,164,571,5,,,,LF,LF,LF,,,
37,,,,1663,31709,954,62,426,7,,,,RB,RB,RB,,,
38,,,,2786,46125,446,74,1351,10,,,,RB,RB,RB,,,
39,,,,4219,30583,647,218,541,4,,,,RB,RB,RB,,,
40,,,,2062,64537,2580,64,733,32,,,,RB,RB,RB,,,
43,,,,2684,35369,240,94,277,6,,,,LF,LF,LF,,,
44,,,,2672,53271,1403,134,658,19,,,,RB,RB,RB,,,
45,,,,1807,29006,772,70,288,11,,,,RB,RB,RB,,,
46,,,,757,32801,294,15,402,4,,,,RB,RB,RB,,,
47,,,,2532,73089,1705,82,398,10,,,,RB,RB,RB,,,
48,,,,1583,26233,691,62,235,1,,,,RB,RB,RB,,,
49,,,,2466,45864,2001,86,549,12,,,,RB,RB,RB,,,
50,,,,1205,23101,778,20,262,3,,,,RB,RB,RB,,,
51,,,,2116,25476,927,90,590,12,,,,RB,RB,RB,,,
52,,,,1901,32137,380,72,295,2,,,,RB,RB,RB,,,
53,,,,1336,22288,1591,58,226,10,,,,RB,RB,RB,,,
54,,,,2697,50855,445,139,464,6,,,,RB,RB,RB,,,
55,,,,813,20778,410,74,304,2,,,,RB,RB,RB,,,
56,,,,2700,21944,661,116,485,6,,,,RB,RB,RB,,,
57,,,,1670,26577,944,84,335,7,,,,RB,RB,RB,,,
58,,,,2555,20371,377,110,221,5,,,,RB,RB,RB,,,
59,,,,4096,23836,8,32,158,4,,,,RB,RB,RB,,,
60,,,,2899,23528,1507,113,591,6,,,,RB,RB,RB,,,
61,,,,1132,36255,779,66,377,4,,,,RB,RB,RB,,,
62,,,,2308,62727,1038,64,722,6,,,,RB,RB,RB,,,
63,,,,2181,9510,160,90,235,3,,,,RB,RB,RB,,,
64,,,,1278,25656,670,16,819,2,,,,RB,RB,RB,,,
65,,,,2021,51770,765,61,653,10,,,,RB,RB,RB,,,
66,,,,1527,50484,1064,69,657,5,,,,RB,RB,RB,,,
67,,,,1146,16173,173,37,488,2,,,,RB,RB,RB,,,
68,,,,4130,51457,533,188,833,6,,,,RB,RB,RB,,,
69,,,,1141,14127,572,33,136,5,,,,RB,RB,RB,,,
70,,,,1334,29030,562,57,397,9,,,,RB,RB,RB,,,
71,,,,1297,28366,829,41,555,9,,,,RB,RB,RB,,,
72,,,,599,11921,529,101,188,5,,,,RB,RB,RB,,,
73,,,,404,25784,531,9,689,2,,,,RB,RB,RB,,,
74,,,,1476,9352,151,97,231,1,,,,RB,RB,RB,,,
75,,,,1439,52536,2640,85,508,9,,,,RB,RB,RB,,,
76,,,,4261,29366,836,207,288,9,,,,RB,RB,RB,,,
77,,,,2328,23698,367,81,460,5,,,,LF,LF,LF,,,
78,,,,1631,12927,311,58,196,4,,,,RB,RB,RB,,,
79,,,,2443,31423,330,115,412,3,,,,RB,RB,RB,,,
80,,,,845,14608,120,52,326,1,,,,RB,RB,RB,,,
81,,,,2472,43873,475,63,962,3,,,,RB,RB,RB,,,
82,,,,349,40044,790,34,300,4,,,,RB,RB,RB,,,
83,,,,1284,21837,1246,51,243,3,,,,RB,RB,RB,,,
84,,,,1487,41171,700,54,570,9,,,,LF,LF,LF,,,
85,,,,2031,32297,246,52,622,6,,,,RB,RB,RB,,,
86,,,,1282,22014,538,36,187,5,,,,RB,RB,RB,,,
87,,,,1396,23812,551,43,330,5,,,,RB,RB,RB,,,
88,,,,2153,63410,798,72,520,9,,,,RB,RB,RB,,,
89,,,,2605,52803,1130,67,422,16,,,,RB,RB,RB,,,
90,,,,3612,14861,397,229,441,14,,,,RB,RB,RB,,,
91,,,,1891,6500,558,23,56,11,,,,RB,RB,RB,,,
92,,,,2023,16378,438,36,132,4,,,,RB,RB,RB,,,
93,,,,1839,31688,607,46,470,9,,,,RB,RB,RB,,,
94,,,,2877,25605,27125,85,591,26857,,,,RB,RB,RB,,,
95,,,,6313,30064,1450,62,422,13,,,,RB,RB,RB,,,
96,,,,1819,27191,569,4,23,0,,,,LF,LF,LF,,,
97,,,,361,20034,1667,64,222,1,,,,LF,LF,LF,,,
98,,,,4144,31256,838,59,508,10,,,,RB,RB,RB,,,
99,,,,1405,25251,383,42,289,4,,,,RB,RB,RB,,,
100,,,,2194,35531,472,64,399,5,,,,RB,RB,RB,,,
101,,,,2200,28005,846,43,249,6,,,,RB,RB,RB,,,
102,,,,1357,49552,764,58,719,7,,,,RB,RB,RB,,,
103,,,,1314,15150,324,92,163,1,,,,RB,RB,RB,,,
104,,,,1049,17581,266,26,551,7,,,,RB,RB,RB,,,
105,,,,2469,51615,625,102,826,10,,,,RB,RB,RB,,,
106,,,,1819,39112,354,81,274,1,,,,RB,RB,RB,,,
107,,,,3332,28788,717,45,434,4,,,,RB,RB,RB,,,
108,,,,1885,34685,905,21,299,9,,,,RB,RB,RB,,,
109,,,,3549,28324,591,134,400,4,,,,RB,RB,RB,,,
110,,,,2977,50684,777,79,496,7,,,,RB,RB,RB,,,
111,,,,4092,26552,429,159,345,7,,,,RB,RB,RB,,,
113,,,,726,10955,439,55,302,3,,,,RB,RB,RB,,,
114,,,,2041,36717,1241,51,333,4,,,,RB,RB,RB,,,
115,,,,2162,35554,756,52,541,7,,,,RB,RB,RB,,,
116,,,,2018,24423,547,78,231,3,,,,RB,RB,RB,,,
117,,,,2451,5459,658,75,370,5,,,,RB,RB,RB,,,
118,,,,2409,29426,1572,133,377,23,,,,RB,RB,RB,,,
119,,,,1602,29901,801,68,287,9,,,,RB,RB,RB,,,
120,,,,2333,24171,781,88,624,12,,,,RB,RB,RB,,,
121,,,,3150,58602,980,78,975,22,,,,RB,RB,RB,,,
122,,,,3329,30756,173,112,456,3,,,,RB,RB,RB,,,
123,,,,1963,14421,476,99,531,15,,,,RB,RB,RB,,,
124,,,,3134,26468,598,139,359,5,,,,RB,RB,RB,,,
125,,,,1676,29947,584,77,398,8,,,,RB,RB,RB,,,
126,,,,2851,25413,881,183,460,8,,,,RB,RB,RB,,,
127,,,,1744,26803,836,68,265,11,,,,RB,RB,RB,,,
128,,,,625,27215,76,80,404,2,,,,RB,RB,RB,,,
129,,,,2925,25743,210,71,257,2,,,,RB,RB,RB,,,
130,,,,2592,32018,575,67,264,2,,,,RB,RB,RB,,,
131,,,,2298,23785,498,90,283,5,,,,RB,RB,RB,,,
132,,,,2279,74405,1192,58,803,7,,,,RB,RB,RB,,,
133,,,,2126,38755,515,104,448,4,,,,RB,RB,RB,,,
134,,,,2068,28979,837,49,268,11,,,,RB,RB,RB,,,
135,,,,1207,28493,575,31,653,4,,,,RB,RB,RB,,,
136,,,,2576,37079,1081,59,267,12,,,,RB,RB,RB,,,
137,,,,4668,53437,426,181,461,5,,,,RB,RB,RB,,,
138,,,,3075,60615,1833,52,343,12,,,,RB,RB,RB,,,
139,,,,1212,37248,1159,14,306,5,,,,RB,RB,RB,,,
140,,,,2028,19639,525,85,278,9,,,,RB,RB,RB,,,
141,,,,2681,49284,1124,72,903,15,,,,RB,RB,RB,,,
142,,,,2133,40140,925,44,613,15,,,,LF,LF,LF,,,
143,,,,1960,20318,327,21,184,1,,,,RB,RB,RB,,,
144,,,,715,16385,605,28,142,4,,,,RB,RB,RB,,,
145,,,,392,20213,421,63,244,3,,,,RB,RB,RB,,,
146,,,,1983,24786,613,88,355,5,,,,RB,RB,RB,,,
147,,,,2328,7612,1326,54,717,9,,,,RB,RB,RB,,,
148,,,,2873,32838,479,101,317,5,,,,RB,RB,RB,,,
149,,,,2329,43940,240,114,360,3,,,,RB,RB,RB,,,
150,,,,3062,48774,398,120,426,2,,,,RB,RB,RB,,,
151,,,,2816,39690,480,8,93,0,,,,RB,RB,RB,,,
152,,,,5761,39146,603,74,484,11,,,,RB,RB,RB,,,
153,,,,1795,22782,453,78,188,7,,,,RB,RB,RB,,,
154,,,,1712,58759,999,70,550,5,,,,RB,RB,RB,,,
155,,,,2649,51072,1268,61,258,4,,,,RB,RB,RB,,,
156,,,,2414,83244,1456,172,457,7,,,,RB,RB,RB,,,
157,,,,2435,29572,364,94,464,8,,,,RB,RB,RB,,,
158,,,,1701,32611,328,69,323,3,,,,RB,RB,RB,,,
159,,,,2496,36043,561,78,303,8,,,,RB,RB,RB,,,
160,,,,1139,25124,170,46,327,1,,,,RB,RB,RB,,,
240,,,,1468,40744,709,65,280,6,,,,RB,RB,RB,,,
241,,,,1407,20772,1443,75,329,4,,,,RB,RB,RB,,,
242,,,,2739,39084,1192,101,577,19,,,,RB,RB,RB,,,
243,,,,3060,36847,175,178,426,2,,,,RB,RB,RB,,,
244,,,,570,16855,152,54,334,4,,,,RB,RB,RB,,,
245,,,,2068,81391,1044,117,364,3,,,,RB,RB,RB,,,
246,,,,1443,21363,319,63,385,3,,,,RB,RB,RB,,,
247,,,,1834,34425,472,70,807,4,,,,RB,RB,RB,,,
248,,,,2759,35767,382,111,300,2,,,,RB,RB,RB,,,
249,,,,2869,56591,891,111,638,7,,,,RB,RB,RB,,,
250,,,,1846,18615,407,85,350,5,,,,RB,RB,RB,,,
251,,,,1756,39218,497,79,605,5,,,,RB,RB,RB,,,
252,,,,2566,61642,1117,82,1044,8,,,,RB,RB,RB,,,
253,,,,2652,40483,120,126,435,1,,,,RB,RB,RB,,,
254,,,,2836,40984,357,23,268,3,,,,RB,RB,RB,,,
255,,,,1954,30257,411,130,321,6,,,,RB,RB,RB,,,
256,,,,2561,25107,653,108,202,2,,,,ORB,ORB,RB,,,
257,,,,2943,53780,630,56,307,5,,,,RB,RB,RB,,,
258,,,,2477,35272,463,121,336,4,,,,RB,RB,RB,,,
259,,,,2412,31923,287,110,588,5,,,,RB,RB,RB,,,
260,,,,1068,14976,309,44,689,9,,,,RB,RB,RB,,,
261,,,,2598,24389,2024,119,387,18,,,,RB,RB,RB,,,
262,,,,1987,43090,762,99,307,5,,,,RB,RB,RB,,,
263,,,,2282,27286,672,73,322,9,,,,RB,RB,RB,,,
264,,,,2141,43427,1235,77,461,9,,,,RB,RB,RB,,,
265,,,,3379,94051,1579,83,425,5,,,,RB,RB,RB,,,
266,,,,2296,22309,598,114,356,6,,,,RB,RB,RB,,,
267,,,,3015,28092,580,118,428,6,,,,RB,RB,RB,,,
268,,,,2765,40875,532,74,302,4,,,,RB,RB,RB,,,
269,,,,3728,14976,808,94,151,3,,,,RB,RB,RB,,,
270,,,,1489,54014,895,70,573,6,,,,RB,RB,RB,,,
271,,,,2971,75064,632,135,367,6,,,,RB,RB,RB,,,
272,,,,2171,17470,252,132,301,3,,,,RB,RB,RB,,,
273,,,,2028,49070,1836,72,678,20,,,,RB,RB,RB,,,
274,,,,2860,42620,619,135,352,204,,,,RB,RB,RB,,,
275,,,,2380,32952,1195,80,419,17,,,,RB,RB,RB,,,
276,,,,4327,25688,363,192,496,4,,,,RB,RB,RB,,,
277,,,,1358,25816,3150,40,207,3,,,,RB,RB,RB,,,
278,,,,1672,40732,1549,84,761,5,,,,RB,RB,RB,,,
279,,,,1783,53862,1555,11,30,0,,,,RB,RB,RB,,,
280,,,,2251,38905,578,150,384,10,,,,RB,RB,RB,,,
281,,,,1552,35582,2092,69,307,7,,,,RB,RB,RB,,,
282,,,,764,21104,401,30,166,3,,,,RB,RB,RB,,,
283,,,,2524,48312,230,150,437,2,,,,RB,RB,RB,,,
284,,,,1878,47493,915,71,604,3,,,,RB,RB,RB,,,
285,,,,1885,33127,613,91,0,10,,,,RB,RB,RB,,,
286,,,,2092,27921,600,74,269,8,,,,RB,RB,RB,,,
287,,,,2919,24431,1222,76,259,11,,,,RB,RB,RB,,,
288,,,,385,23732,248,46,209,2,,,,RB,RB,RB,,,
289,,,,2209,42590,664,94,556,5,,,,RB,RB,RB,,,
290,,,,3649,29498,635,55,359,8,,,,RB,RB,RB,,,
291,,,,3563,33864,80,137,366,3,,,,RB,RB,RB,,,
292,,,,1568,33971,353,77,351,1,,,,RB,RB,RB,,,
293,,,,1619,16331,158,180,311,5,,,,RB,RB,RB,,,
294,,,,1077,36518,1804,54,407,4,,,,RB,RB,RB,,,
295,,,,1333,35236,492,26,798,8,,,,RB,RB,RB,,,
296,,,,1593,35281,891,44,689,9,,,,RB,RB,RB,,,
297,,,,453,26780,1320,25,596,7,,,,RB,RB,RB,,,
298,,,,1611,17600,1934,60,311,14,,,,RB,RB,RB,,,
299,,,,5158,19969,1028,3084,228,7,,,,RB,RB,RB,,,
300,,,,1035,40685,936,56,502,8,,,,RB,RB,RB,,,
301,,,,832,38894,1054,57,319,7,,,,RB,RB,RB,,,
302,,,,1002,11225,579,51,597,14,,,,RB,RB,RB,,,
303,,,,753,23125,1114,56,298,7,,,,RB,RB,RB,,,
304,,,,863,53924,2084,72,409,12,,,,RB,RB,RB,,,
305,,,,4796,34066,720,95,442,8,,,,RB,RB,RB,,,
306,,,,2514,23110,1348,101,277,10,,,,RB,RB,RB,,,
307,,,,1442,25204,696,54,376,7,,,,RB,RB,RB,,,
308,,,,3141,24379,499,34,452,6,,,,RB,RB,RB,,,
309,,,,2722,55261,953,81,522,9,,,,RB,RB,RB,,,
310,,,,1435,15251,71,8,37,1,,,,RB,RB,RB,,,
311,,,,2422,36450,1311,85,464,16,,,,RB,RB,RB,,,
312,,,,2492,63263,1552,55,800,10,,,,RB,RB,RB,,,
313,,,,2498,30021,1164,115,329,3,,,,RB,RB,RB,,,
314,,,,1779,42586,825,71,541,5,,,,RB,RB,RB,,,
315,,,,1540,18712,644,44,189,2,,,,RB,RB,RB,,,
161,,,,2131,8253,760,89,400,11,,,,RB,RB,RB,,,
162,,,,2354,64563,385,80,379,3,,,,RB,RB,RB,,,
163,,,,1338,24207,457,42,375,5,,,,RB,RB,RB,,,
164,,,,889,6388,319,21,128,3,,,,RB,RB,RB,,,
165,,,,2538,33867,538,76,382,4,,,,RB,RB,RB,,,
166,,,,3081,5876,689,191,484,10,,,,RB,RB,RB,,,
167,,,,1788,21995,949,68,298,4,,,,RB,RB,RB,,,
168,,,,2625,34291,16,164,628,8,,,,RB,RB,RB,,,
169,,,,2433,34378,317,63,268,3,,,,RB,RB,RB,,,
170,,,,2770,42061,7,155,709,4,,,,RB,RB,RB,,,
171,,,,1548,17704,417,45,154,5,,,,RB,RB,RB,,,
172,,,,2998,25595,1072,115,450,15,,,,RB,RB,RB,,,
173,,,,1305,23712,593,39,336,5,,,,RB,RB,RB,,,
174,,,,2856,22264,1397,166,303,14,,,,RB,RB,RB,,,
175,,,,1701,26836,533,70,325,4,,,,RB,RB,RB,,,
176,,,,6178,16432,398,90,270,10,,,,RB,RB,RB,,,
177,,,,976,16359,1028,25,643,6,,,,RB,RB,RB,,,
178,,,,1974,28783,496,77,452,5,,,,RB,RB,RB,,,
179,,,,1952,31322,678,46,971,10,,,,RB,RB,RB,,,
180,,,,3131,44319,1504,117,534,8,,,,RB,RB,RB,,,
181,,,,1202,26776,400,76,524,31,,,,RB,RB,RB,,,
182,,,,2174,31283,1432,74,453,11,,,,RB,RB,RB,,,
183,,,,2477,25574,659,119,373,6,,,,RB,RB,RB,,,
184,,,,1420,30427,966,63,290,10,,,,RB,RB,RB,,,
185,,,,1909,23317,2501,66,296,10,,,,RB,RB,RB,,,
186,,,,2383,32091,667,71,546,7,,,,RB,RB,RB,,,
187,,,,1790,42935,1042,54,447,3,,,,RB,RB,RB,,,
188,,,,1631,40412,697,48,174,6,,,,RB,RB,RB,,,
189,,,,1498,49814,933,47,539,10,,,,RB,RB,RB,,,
190,,,,1532,29591,708,55,320,8,,,,RB,RB,RB,,,
191,,,,1800,28431,1047,72,472,11,,,,RB,RB,RB,,,
192,,,,1944,39011,1379,87,409,12,,,,RB,RB,RB,,,
193,,,,2186,57875,517,132,441,2,,,,RB,RB,RB,,,
194,,,,3622,31754,1001,103,428,8,,,,RB,RB,RB,,,
195,,,,3792,21663,765,66,461,21,,,,RB,RB,RB,,,
196,,,,732,44971,1482,66,489,-10,,,,RB,RB,RB,,,
197,,,,2263,22743,1698,42,646,9,,,,RB,RB,RB,,,
198,,,,2391,27116,226,122,302,3,,,,RB,RB,RB,,,
199,,,,1939,29414,758,86,296,0,,,,RB,RB,RB,,,
200,,,,1024,12339,989,56,288,9,,,,RB,RB,RB,,,
201,,,,1678,5884,293,58,248,6,,,,RB,RB,RB,,,
202,,,,1164,22634,568,81,447,5,,,,RB,RB,RB,,,
203,,,,2063,20548,929,75,514,9,,,,RB,RB,RB,,,
204,,,,3710,31532,545,124,510,5,,,,LF,LF,LF,,,
205,,,,2491,15810,780,91,208,2,,,,RB,RB,RB,,,
206,,,,3422,12756,198,128,305,2,,,,RB,RB,RB,,,
207,,,,3160,55463,1599,56,597,13,,,,RB,RB,RB,,,
208,,,,2593,22021,171,116,385,3,,,,RB,RB,RB,,,
209,,,,3197,26740,902,66,692,6,,,,RB,RB,RB,,,
210,,,,1708,26257,1168,11,18,11,,,,LF,LF,LF,,,
211,,,,3369,45525,2387,72,690,16,,,,RB,RB,RB,,,
212,,,,2099,53217,464,85,533,5,,,,RB,RB,RB,,,
213,,,,1925,25741,854,55,244,15,,,,RB,RB,RB,,,
214,,,,1167,70797,406,8,2137,1,,,,RB,RB,RB,,,
215,,,,2749,24985,921,141,332,5,,,,RB,RB,RB,,,
216,,,,3277,31101,2007,98,425,12,,,,RB,RB,RB,,,
217,,,,1778,64801,992,79,699,0,,,,RB,RB,RB,,,
218,,,,4000,27412,763,178,371,13,,,,RB,RB,RB,,,
219,,,,2386,25221,645,108,333,7,,,,RB,RB,RB,,,
220,,,,4213,36871,359,93,234,1,,,,RB,RB,RB,,,
221,,,,3031,62145,1705,74,921,13,,,,RB,RB,RB,,,
222,,,,1484,25747,478,29,302,5,,,,RB,RB,RB,,,
223,,,,2100,24409,201,53,201,2,,,,RB,RB,RB,,,
224,,,,2440,39010,494,106,393,8,,,,RB,RB,RB,,,
225,,,,2599,35549,946,132,606,12,,,,RB,RB,RB,,,
226,,,,2813,30732,1193,47,947,12,,,,RB,RB,RB,,,
227,,,,2927,26547,651,38,610,6,,,,RB,RB,RB,,,
228,,,,1212,23835,157,11,650,1,,,,RB,RB,RB,,,
229,,,,1854,34855,518,3,148,4,,,,RB,RB,RB,,,
230,,,,2204,41077,307,90,392,4,,,,RB,RB,RB,,,
231,,,,2058,48282,1222,96,602,17,,,,RB,RB,RB,,,
232,,,,2229,35545,383,159,559,8,,,,RB,YRB,RB,,,
233,,,,1350,20100,730,86,247,5,,,,RB,RB,RB,,,
234,,,,2162,35181,393,130,337,3,,,,RB,RB,RB,,,
235,,,,2266,30619,336,105,457,1,,,,RB,RB,RB,,,
236,,,,2561,42150,688,147,492,7,,,,RB,RB,RB,,,
237,,,,3151,12827,369,120,281,4,,,,RB,RB,RB,,,
238,,,,2743,46106,1088,61,524,9,,,,RB,RB,RB,,,
239,,,,3636,27611,974,92,524,9,,,,RB,RB,RB,,,
